STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10
539,09/09/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,13,39
539,09/12/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,15,32
539,16/09/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,14,35
539,19/09/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,16,28
539,24/09/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,15,43
539,26/09/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,15,43
539,10/02/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,16,51
539,10/04/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,13,47
539,10/10/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,12,41
539,27/10/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,12,47
539,29/10/2014,Assam,Golaghat,Golaghat Office Building Golaghat,5,13,50
539,31/10/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,13,46
539,11/04/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,12,47
539,11/07/2014,Assam,Golaghat,Golaghat Office Building Golaghat,5,15,47
539,11/11/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,13,44
539,14/11/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,12,48
539,18/11/2014,Assam,Golaghat,Golaghat Office Building Golaghat,8,14,50
539,21/11/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,13,54
539,25/11/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,13,42
539,28/11/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,13,54
539,12/02/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,15,53
539,12/05/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,12,50
539,12/09/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,14,57
539,16/12/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,14,64
539,19/12/2014,Assam,Golaghat,Golaghat Office Building Golaghat,6,13,59
539,23/12/2014,Assam,Golaghat,Golaghat Office Building Golaghat,8,14,56
539,26/12/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,14,62
539,30/12/2014,Assam,Golaghat,Golaghat Office Building Golaghat,7,13,59
193,01/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,8,16,290
193,01/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,17,217
193,01/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,17,175
193,01/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,15,236
193,01/06/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,16,231
193,01/07/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,8,17,205
193,01/08/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,133
193,01/09/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,11,201
193,01/10/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,275
193,13/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,203
193,16/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,273
193,17/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,5,13,239
193,18/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,15,193
193,20/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,169
193,21/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,188
193,22/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,181
193,24/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,143
193,27/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,149
193,28/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,138
193,29/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,148
193,30/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,165
193,02/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,5,12,184
193,02/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,204
193,02/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,277
193,02/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,206
193,02/06/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,279
193,02/07/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,209
193,02/10/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,12,256
193,02/11/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,5,12,246
193,02/12/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,8,13,235
193,13/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,162
193,15/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,191
193,17/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,5,12,163
193,18/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,168
193,19/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,174
193,20/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,158
193,21/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,8,14,160
193,24/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,283
193,25/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,202
193,26/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,222
193,27/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,5,13,206
193,28/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,168
193,03/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,161
193,03/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,133
193,03/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,183
193,03/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,180
193,03/06/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,124
193,03/07/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,8,14,216
193,03/10/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,203
193,03/11/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,196
193,03/12/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,15,176
193,13/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,226
193,14/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,16,150
193,15/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,165
193,18/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,162
193,19/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,155
193,20/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,176
193,21/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,108
193,24/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,178
193,25/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,112
193,26/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,95
193,27/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,170
193,28/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,135
193,29/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,118
193,31/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,8,15,86
193,04/01/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,8,13,153
193,04/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,131
193,04/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,8,15,156
193,04/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,158
193,04/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,118
193,04/07/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,151
193,04/08/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,138
193,04/09/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,15,207
193,04/10/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,132
193,04/11/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,148
193,17/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,8,16,125
193,19/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,130
193,21/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,170
193,22/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,16,133
193,23/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,204
193,25/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,203
193,28/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,151
193,29/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,15,153
193,05/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,16,236
193,05/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,148
193,05/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,70
193,05/06/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,123
193,05/07/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,101
193,05/08/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,80
193,05/09/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,14,59
193,05/12/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,5,13,72
193,13/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,12,85
193,15/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,106
193,16/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,103
193,17/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,13,118
193,19/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,152
193,21/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,13,107
193,22/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,7,14,153
193,06/02/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,12,67
193,06/03/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,12,94
193,06/04/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,12,109
193,06/05/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,12,100
193,06/06/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,11,90
193,06/07/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,12,100
193,06/09/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,12,100
193,06/10/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,5,13,36
193,06/11/2014,Assam,Guwahati,Head Office Bamunimaidan Guwahati,6,12,36
