STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10,SPM
663,21/06/2010,West Bengal,Haldia,"Bhabanipur, Haldia",14,49.1,31,80
663,24/06/2010,West Bengal,Haldia,"Bhabanipur, Haldia",13.4,53.9,50,120
663,28/06/2010,West Bengal,Haldia,"Bhabanipur, Haldia",12.5,49.3,39,104
663,7/2/2010,West Bengal,Haldia,"Bhabanipur, Haldia",13,57.4,43,97
663,7/6/2010,West Bengal,Haldia,"Bhabanipur, Haldia",14.1,66.1,46,116
663,7/10/2010,West Bengal,Haldia,"Bhabanipur, Haldia",14.4,51.9,52,128
663,14/07/2010,West Bengal,Haldia,"Bhabanipur, Haldia",11.1,46.8,57,128
663,18/07/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.9,56.4,43,105
663,21/07/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.5,57.1,55,136
663,26/07/2010,West Bengal,Haldia,"Bhabanipur, Haldia",16.3,43.2,55,121
663,29/07/2010,West Bengal,Haldia,"Bhabanipur, Haldia",18.9,56.4,66,154
663,8/2/2010,West Bengal,Haldia,"Bhabanipur, Haldia",18.1,53.3,73,180
663,8/5/2010,West Bengal,Haldia,"Bhabanipur, Haldia",18.8,56,85,224
663,8/8/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.6,50.4,40,107
663,8/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.3,51.5,96,217
663,16/08/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.2,58.6,105,234
663,19/08/2010,West Bengal,Haldia,"Bhabanipur, Haldia",17.8,53.9,95,217
663,23/08/2010,West Bengal,Haldia,"Bhabanipur, Haldia",16.8,57.8,100,230
663,26/08/2010,West Bengal,Haldia,"Bhabanipur, Haldia",16.7,56,108,240
663,30/08/2010,West Bengal,Haldia,"Bhabanipur, Haldia",18.1,53.3,69,158
663,9/2/2010,West Bengal,Haldia,"Bhabanipur, Haldia",17.3,54.2,62,150
663,9/6/2010,West Bengal,Haldia,"Bhabanipur, Haldia",18,54.3,83,192
663,9/9/2010,West Bengal,Haldia,"Bhabanipur, Haldia",12.4,47.4,61,148
663,9/12/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.4,54.9,73,181
663,15/09/2010,West Bengal,Haldia,"Bhabanipur, Haldia",18.4,63.7,47,129
663,19/09/2010,West Bengal,Haldia,"Bhabanipur, Haldia",20.3,50.4,30,73
663,22/09/2010,West Bengal,Haldia,"Bhabanipur, Haldia",16.9,55.7,55,124
663,25/09/2010,West Bengal,Haldia,"Bhabanipur, Haldia",13.5,56.6,35,88
663,28/09/2010,West Bengal,Haldia,"Bhabanipur, Haldia",19.9,56.3,52,119
663,10/2/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.7,68.1,21,56
663,10/6/2010,West Bengal,Haldia,"Bhabanipur, Haldia",18,67.5,35,91
663,10/9/2010,West Bengal,Haldia,"Bhabanipur, Haldia",23.2,54.5,91,220
663,10/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",14.9,60.4,70,153
663,18/10/2010,West Bengal,Haldia,"Bhabanipur, Haldia",11.9,49.6,59,166
663,21/10/2010,West Bengal,Haldia,"Bhabanipur, Haldia",14.9,46.5,59,156
663,24/10/2010,West Bengal,Haldia,"Bhabanipur, Haldia",17.6,50.6,58,147
663,27/10/2010,West Bengal,Haldia,"Bhabanipur, Haldia",11.1,49.9,101,222
663,30/10/2010,West Bengal,Haldia,"Bhabanipur, Haldia",12.6,57.7,116,269
663,11/1/2010,West Bengal,Haldia,"Bhabanipur, Haldia",12.7,61.2,47,118
663,11/4/2010,West Bengal,Haldia,"Bhabanipur, Haldia",12.4,46.4,71,196
663,11/6/2010,West Bengal,Haldia,"Bhabanipur, Haldia",13.1,60.3,85,205
663,11/9/2010,West Bengal,Haldia,"Bhabanipur, Haldia",10.5,61,91,228
663,11/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",12,55.2,104,248
663,14/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.3,53.5,88,233
663,17/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",17.2,50.4,61,162
663,20/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",14.3,54.7,70,202
663,23/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",12.3,55.9,46,132
663,25/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.7,54.8,65,160
663,28/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",16.4,45.7,93,247
663,30/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",16.8,48.7,80,220
663,12/2/2010,West Bengal,Haldia,"Bhabanipur, Haldia",17,47.3,29,106
663,12/4/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.4,44.2,52,147
663,12/6/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15,45.7,77,199
663,12/9/2010,West Bengal,Haldia,"Bhabanipur, Haldia",18.2,42.7,50,145
663,12/11/2010,West Bengal,Haldia,"Bhabanipur, Haldia",18.2,52.2,74,194
663,13/12/2010,West Bengal,Haldia,"Bhabanipur, Haldia",16.6,48.5,56,142
663,16/12/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15.4,54,58,182
663,18/12/2010,West Bengal,Haldia,"Bhabanipur, Haldia",15,53.1,36,127
663,21/12/2010,West Bengal,Haldia,"Bhabanipur, Haldia",17.4,51,37,115
663,23/12/2010,West Bengal,Haldia,"Bhabanipur, Haldia",16.6,53.4,42,125
663,26/12/2010,West Bengal,Haldia,"Bhabanipur, Haldia",22.1,61.4,51,157
663,28/12/2010,West Bengal,Haldia,"Bhabanipur, Haldia",22.1,55.3,59,157
663,30/12/2010,West Bengal,Haldia,"Bhabanipur, Haldia",20.7,61.7,45,136
664,1/6/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.3,50.1,68,181
664,1/10/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.4,58.5,70,163
664,1/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.7,58,73,175
664,14/01/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.3,50.6,82,208
664,17/01/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.4,57.7,50,148
664,21/01/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.8,55,33,91
664,25/01/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.7,53.3,48,119
664,27/01/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.5,52.2,55,135
664,2/1/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.1,54.2,49,127
664,2/4/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.9,57.6,52,127
664,2/6/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.6,52.8,45,94
664,2/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11,52.5,71,173
664,16/02/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.2,53.8,43,103
664,19/02/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.8,52.5,56,136
664,22/02/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.2,54.7,74,171
664,27/02/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.5,55.8,54,130
664,3/6/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.5,54.1,57,126
664,3/9/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.4,46,84,189
664,16/03/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.4,47.9,48,141
664,20/03/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.8,43.3,57,155
664,23/03/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.5,51.4,49,123
664,26/03/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.8,52.2,45,122
664,28/03/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.9,47.9,48,112
664,31/03/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.7,55.2,49,130
664,4/5/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.4,50.3,41,98
664,4/8/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.6,53.8,44,110
664,4/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.5,52.1,37,91
664,15/04/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.6,51.6,46,112
664,18/04/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",15,55.2,55,131
664,21/04/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.9,54.9,61,146
664,25/04/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.2,55.7,52,133
664,28/04/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.5,54.1,44,116
664,5/4/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.1,53,57,141
664,5/7/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.2,54,44,113
664,5/10/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.7,53.4,72,172
664,13/05/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.9,54.6,54,149
664,18/05/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.8,53.4,46,112
664,21/05/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.4,51.8,48,118
664,25/05/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",9.8,47.4,36,82
664,29/05/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.6,52.4,40,96
664,6/2/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.1,45,44,123
664,6/5/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.1,48,46,124
664,6/9/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.3,42.2,30,82
664,13/06/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.3,44.4,90,37
664,17/06/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.7,53.5,37,94
664,21/06/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",16,51,40,98
664,24/06/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.6,48.2,43,110
664,28/06/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.3,47.4,52,139
664,7/2/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.1,61,49,113
664,7/6/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.8,60.3,47,113
664,7/10/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.7,60,51,126
664,14/07/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.5,48.1,35,82
664,18/07/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.6,54.8,33,76
664,21/07/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.7,52.6,47,115
664,26/07/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.8,46.8,52,110
664,29/07/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.2,51.5,46,112
664,8/2/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.9,49.6,99,234
664,8/5/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.2,51.2,48,104
664,8/8/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.7,47.7,51,105
664,8/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.9,46.9,57,138
664,16/08/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",17.1,52,45,110
664,19/08/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.5,49.5,74,196
664,23/08/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.2,52,45,112
664,26/08/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.2,52.8,60,144
664,30/08/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.9,45.8,64,148
664,9/2/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",15,50.4,53,126
664,9/6/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.4,53.4,47,110
664,9/9/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.1,51,46,110
664,9/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.4,47.2,30,68
664,15/09/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",15.4,54.3,62,150
664,19/09/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",15.3,46.7,66,139
664,22/09/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.5,53.6,94,203
664,25/09/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.4,48.3,54,128
664,28/09/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.3,60.5,87,180
664,10/2/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.4,59.7,83,190
664,10/6/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13,57.3,87,184
664,10/9/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",17.2,47.9,33,91
664,10/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.5,63.7,28,82
664,18/10/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",16.8,43.2,34,95
664,21/10/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.1,47.2,51,130
664,24/10/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.5,56.7,78,202
664,27/10/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",18.7,57.3,117,281
664,30/10/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.1,50.3,88,221
664,11/1/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.3,46.4,39,140
664,11/4/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",9.5,41.3,65,178
664,11/6/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",9.1,52.1,42,112
664,11/9/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.7,54.8,50,124
664,11/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.1,44.7,43,113
664,14/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11,47,82,206
664,17/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.8,49.4,53,139
664,20/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",12.8,48.4,76,203
664,23/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.5,48.7,68,153
664,25/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.2,42,84,202
664,28/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.3,35.2,88,255
664,30/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.6,49.1,102,257
664,12/2/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.4,49.4,92,219
664,12/4/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",11.9,43,53,166
664,12/6/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",10.3,43,63,176
664,12/9/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",14.2,42.4,72,151
664,12/11/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.4,39.3,80,220
664,13/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",17.4,43.9,95,240
664,16/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",19,55.3,36,144
664,18/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",17,39.6,48,148
664,21/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",15.8,44.5,38,117
664,23/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",20.2,52.2,37,118
664,26/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",18.2,56.5,35,110
664,28/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",13.4,48.5,47,126
664,30/12/2010,West Bengal,Haldia,"Bhunia Raichak, Haldia",15,58.6,39,119
15,1/6/2010,West Bengal,Haldia,"Super Market, Haldia",11.5,56.4,27,87
15,1/10/2010,West Bengal,Haldia,"Super Market, Haldia",12.8,56.1,45,105
15,1/12/2010,West Bengal,Haldia,"Super Market, Haldia",12,54.4,54,148
15,14/01/2010,West Bengal,Haldia,"Super Market, Haldia",13.2,58.5,56,135
15,17/01/2010,West Bengal,Haldia,"Super Market, Haldia",10.8,58.7,25,82
15,21/01/2010,West Bengal,Haldia,"Super Market, Haldia",11.8,54.3,24,70
15,25/01/2010,West Bengal,Haldia,"Super Market, Haldia",10.9,52.8,41,110
15,27/01/2010,West Bengal,Haldia,"Super Market, Haldia",12,52.8,41,104
15,2/1/2010,West Bengal,Haldia,"Super Market, Haldia",11.8,56.1,48,123
15,2/4/2010,West Bengal,Haldia,"Super Market, Haldia",11,56.4,37,84
15,2/6/2010,West Bengal,Haldia,"Super Market, Haldia",10.6,54.4,43,104
15,2/11/2010,West Bengal,Haldia,"Super Market, Haldia",9.9,51.9,55,120
15,16/02/2010,West Bengal,Haldia,"Super Market, Haldia",12.9,50,38,81
15,19/02/2010,West Bengal,Haldia,"Super Market, Haldia",11,55.8,32,82
15,22/02/2010,West Bengal,Haldia,"Super Market, Haldia",11.6,51.2,31,77
15,27/02/2010,West Bengal,Haldia,"Super Market, Haldia",11.8,52.5,29,75
15,3/6/2010,West Bengal,Haldia,"Super Market, Haldia",10.3,51.3,26,74
15,3/9/2010,West Bengal,Haldia,"Super Market, Haldia",11.6,42.5,42,109
15,16/03/2010,West Bengal,Haldia,"Super Market, Haldia",11.6,41.8,22,64
15,20/03/2010,West Bengal,Haldia,"Super Market, Haldia",13.3,42.5,24,62
15,23/03/2010,West Bengal,Haldia,"Super Market, Haldia",14,48.1,20,55
15,26/03/2010,West Bengal,Haldia,"Super Market, Haldia",12.5,51.4,34,83
15,28/03/2010,West Bengal,Haldia,"Super Market, Haldia",11.3,51.5,26,53
15,31/03/2010,West Bengal,Haldia,"Super Market, Haldia",13.8,51.2,35,85
15,4/5/2010,West Bengal,Haldia,"Super Market, Haldia",14.2,53.7,29,73
15,4/8/2010,West Bengal,Haldia,"Super Market, Haldia",13.5,48.4,38,92
15,4/11/2010,West Bengal,Haldia,"Super Market, Haldia",10.8,40.3,32,80
15,15/04/2010,West Bengal,Haldia,"Super Market, Haldia",12.7,44.7,37,92
15,18/04/2010,West Bengal,Haldia,"Super Market, Haldia",12.3,52.7,28,71
15,21/04/2010,West Bengal,Haldia,"Super Market, Haldia",11.4,52.2,28,71
15,25/04/2010,West Bengal,Haldia,"Super Market, Haldia",10,52.1,31,78
15,28/04/2010,West Bengal,Haldia,"Super Market, Haldia",13.3,51.3,30,80
15,5/4/2010,West Bengal,Haldia,"Super Market, Haldia",11.7,58.4,25,62
15,5/7/2010,West Bengal,Haldia,"Super Market, Haldia",9.8,51.8,28,80
15,5/10/2010,West Bengal,Haldia,"Super Market, Haldia",10.2,54.6,26,66
15,13/05/2010,West Bengal,Haldia,"Super Market, Haldia",10.1,50.8,29,73
15,18/05/2010,West Bengal,Haldia,"Super Market, Haldia",11,48,28,83
15,21/05/2010,West Bengal,Haldia,"Super Market, Haldia",12.1,52.1,24,67
15,25/05/2010,West Bengal,Haldia,"Super Market, Haldia",10.2,45.1,34,88
15,29/05/2010,West Bengal,Haldia,"Super Market, Haldia",10.6,44.8,40,97
15,6/2/2010,West Bengal,Haldia,"Super Market, Haldia",10.9,45.2,27,74
15,6/5/2010,West Bengal,Haldia,"Super Market, Haldia",13.3,49.9,25,60
15,6/9/2010,West Bengal,Haldia,"Super Market, Haldia",10.1,45.8,32,90
15,13/06/2010,West Bengal,Haldia,"Super Market, Haldia",12.9,49.9,84,31
15,17/06/2010,West Bengal,Haldia,"Super Market, Haldia",11.7,42.8,42,108
15,21/06/2010,West Bengal,Haldia,"Super Market, Haldia",14.4,48.5,45,97
15,24/06/2010,West Bengal,Haldia,"Super Market, Haldia",13.9,45,41,101
15,28/06/2010,West Bengal,Haldia,"Super Market, Haldia",11.3,50.4,32,81
15,7/2/2010,West Bengal,Haldia,"Super Market, Haldia",12.2,61,27,68
15,7/6/2010,West Bengal,Haldia,"Super Market, Haldia",13,57.5,30,74
15,7/10/2010,West Bengal,Haldia,"Super Market, Haldia",12.5,52.4,29,70
15,14/07/2010,West Bengal,Haldia,"Super Market, Haldia",14.4,50.2,29,69
15,18/07/2010,West Bengal,Haldia,"Super Market, Haldia",12,53.9,30,76
15,21/07/2010,West Bengal,Haldia,"Super Market, Haldia",10.5,45.5,28,74
15,26/07/2010,West Bengal,Haldia,"Super Market, Haldia",14.3,44.6,30,75
15,29/07/2010,West Bengal,Haldia,"Super Market, Haldia",18.6,61,25,56
15,8/2/2010,West Bengal,Haldia,"Super Market, Haldia",14.9,51.5,30,96
15,8/5/2010,West Bengal,Haldia,"Super Market, Haldia",12.8,52.5,28,79
15,8/8/2010,West Bengal,Haldia,"Super Market, Haldia",12.4,50.1,28,70
15,8/11/2010,West Bengal,Haldia,"Super Market, Haldia",11.4,41.8,33,85
15,16/08/2010,West Bengal,Haldia,"Super Market, Haldia",14.4,49.9,46,121
15,19/08/2010,West Bengal,Haldia,"Super Market, Haldia",16.7,50.4,25,69
15,23/08/2010,West Bengal,Haldia,"Super Market, Haldia",15.2,52.4,30,81
15,26/08/2010,West Bengal,Haldia,"Super Market, Haldia",12.1,50.1,35,93
15,30/08/2010,West Bengal,Haldia,"Super Market, Haldia",13.5,48,33,86
15,9/2/2010,West Bengal,Haldia,"Super Market, Haldia",12.8,48,22,58
15,9/6/2010,West Bengal,Haldia,"Super Market, Haldia",12,46.6,36,88
15,9/9/2010,West Bengal,Haldia,"Super Market, Haldia",13.9,54,28,70
15,9/12/2010,West Bengal,Haldia,"Super Market, Haldia",15.8,47.1,29,74
15,15/09/2010,West Bengal,Haldia,"Super Market, Haldia",14.3,47.7,47,116
15,19/09/2010,West Bengal,Haldia,"Super Market, Haldia",16.5,48.9,34,96
15,22/09/2010,West Bengal,Haldia,"Super Market, Haldia",14.6,50.4,58,140
15,25/09/2010,West Bengal,Haldia,"Super Market, Haldia",13.9,47.1,49,127
15,28/09/2010,West Bengal,Haldia,"Super Market, Haldia",16.9,53.4,62,136
15,10/2/2010,West Bengal,Haldia,"Super Market, Haldia",19.7,54.7,47,121
15,10/6/2010,West Bengal,Haldia,"Super Market, Haldia",14.2,58,27,69
15,10/9/2010,West Bengal,Haldia,"Super Market, Haldia",15.3,53,46,116
15,10/11/2010,West Bengal,Haldia,"Super Market, Haldia",12.6,57,37,94
15,18/10/2010,West Bengal,Haldia,"Super Market, Haldia",11.7,49.5,63,178
15,21/10/2010,West Bengal,Haldia,"Super Market, Haldia",11.5,50.9,66,173
15,24/10/2010,West Bengal,Haldia,"Super Market, Haldia",14.2,49.2,106,246
15,27/10/2010,West Bengal,Haldia,"Super Market, Haldia",13.4,55,123,260
15,30/10/2010,West Bengal,Haldia,"Super Market, Haldia",9.6,55.7,86,193
15,11/1/2010,West Bengal,Haldia,"Super Market, Haldia",10.2,51.9,54,137
15,11/4/2010,West Bengal,Haldia,"Super Market, Haldia",11,47,116,266
15,11/6/2010,West Bengal,Haldia,"Super Market, Haldia",8.4,50.8,108,246
15,11/9/2010,West Bengal,Haldia,"Super Market, Haldia",9.1,50.4,88,224
15,11/11/2010,West Bengal,Haldia,"Super Market, Haldia",9.9,46,126,291
15,14/11/2010,West Bengal,Haldia,"Super Market, Haldia",13.5,49.8,54,129
15,17/11/2010,West Bengal,Haldia,"Super Market, Haldia",13.1,53.8,83,200
15,20/11/2010,West Bengal,Haldia,"Super Market, Haldia",14.2,47,62,195
15,23/11/2010,West Bengal,Haldia,"Super Market, Haldia",15.3,52.1,51,170
15,25/11/2010,West Bengal,Haldia,"Super Market, Haldia",12.8,47,94,261
15,28/11/2010,West Bengal,Haldia,"Super Market, Haldia",11.3,41.6,111,283
15,30/11/2010,West Bengal,Haldia,"Super Market, Haldia",13.5,46,118,327
15,12/2/2010,West Bengal,Haldia,"Super Market, Haldia",15.8,42.1,88,222
15,12/4/2010,West Bengal,Haldia,"Super Market, Haldia",14.6,40.2,98,228
15,12/6/2010,West Bengal,Haldia,"Super Market, Haldia",13,37.1,80,227
15,12/9/2010,West Bengal,Haldia,"Super Market, Haldia",14.2,39.9,47,131
15,12/11/2010,West Bengal,Haldia,"Super Market, Haldia",14.6,46.4,97,241
15,13/12/2010,West Bengal,Haldia,"Super Market, Haldia",12.6,39.6,112,269
15,16/12/2010,West Bengal,Haldia,"Super Market, Haldia",15,42.7,46,157
15,18/12/2010,West Bengal,Haldia,"Super Market, Haldia",16.2,42.1,59,188
15,21/12/2010,West Bengal,Haldia,"Super Market, Haldia",9.9,42.7,49,148
15,23/12/2010,West Bengal,Haldia,"Super Market, Haldia",12.3,46.4,50,150
15,26/12/2010,West Bengal,Haldia,"Super Market, Haldia",16.2,45.4,51,130
15,28/12/2010,West Bengal,Haldia,"Super Market, Haldia",15.4,49.4,28,91
15,30/12/2010,West Bengal,Haldia,"Super Market, Haldia",14.6,49.7,65,184
14,1/6/2010,West Bengal,Haldia,"WBIIDC, Haldia",11.7,52.2,111,268
14,1/10/2010,West Bengal,Haldia,"WBIIDC, Haldia",12,58.8,86,200
14,1/12/2010,West Bengal,Haldia,"WBIIDC, Haldia",10.9,56.3,111,268
14,14/01/2010,West Bengal,Haldia,"WBIIDC, Haldia",11.3,55,125,318
14,17/01/2010,West Bengal,Haldia,"WBIIDC, Haldia",13.9,58.5,58,147
14,21/01/2010,West Bengal,Haldia,"WBIIDC, Haldia",12.4,55.8,103,252
14,25/01/2010,West Bengal,Haldia,"WBIIDC, Haldia",11.3,54.4,90,172
14,27/01/2010,West Bengal,Haldia,"WBIIDC, Haldia",12.8,54.7,112,261
14,2/1/2010,West Bengal,Haldia,"WBIIDC, Haldia",13.7,54.4,111,275
14,2/4/2010,West Bengal,Haldia,"WBIIDC, Haldia",10.2,50,98,213
14,2/6/2010,West Bengal,Haldia,"WBIIDC, Haldia",11.8,53.9,88,178
14,2/11/2010,West Bengal,Haldia,"WBIIDC, Haldia",11.4,56.1,115,243
14,16/02/2010,West Bengal,Haldia,"WBIIDC, Haldia",12.5,53,68,162
14,19/02/2010,West Bengal,Haldia,"WBIIDC, Haldia",11.8,54.7,124,269
14,22/02/2010,West Bengal,Haldia,"WBIIDC, Haldia",13.3,53,111,245
14,27/02/2010,West Bengal,Haldia,"WBIIDC, Haldia",12.9,54.2,68,173
14,3/6/2010,West Bengal,Haldia,"WBIIDC, Haldia",13.6,53.3,68,151
14,3/9/2010,West Bengal,Haldia,"WBIIDC, Haldia",15.5,44.9,98,232
14,16/03/2010,West Bengal,Haldia,"WBIIDC, Haldia",12.2,43,56,140
14,20/03/2010,West Bengal,Haldia,"WBIIDC, Haldia",15.9,44.6,100,224
14,23/03/2010,West Bengal,Haldia,"WBIIDC, Haldia",13.3,49.8,57,134
